term_id	p_value	bh_fdr	log2err	ES	NES	intersected_set_size	leading_edge_ids	status	collection	term_name	original_set_size	direction	rank_statistic	rank_gene_count	rank_tie_member_fraction	score_exponent	source_snapshot	leading_edge_symbols
R-HSA-9770562	4.47905447643547e-08	3.82679216830456e-06	0.719512826338911	0.50490110801385	2.1178260762856	123	5094;9584;6627;8189;2521;3192;5437;29894;6426;3178;3184;8241;3181;3190;5514;8106;79869;6427;55660;1660;6628;11052;5499;6636;6431;22827;1665;3191;5430;55339;4670;10915;23451;6428;6637;27316;1477;5433;6634;51585;1478;9295;55749;220988;6638;6432;57794;8175;10181;6430;1479;6434;3187;5930;8683;6626;5431;9879;10914	completed	Reactome_preranked_GSEA_fallback	mRNA Polyadenylation	127	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	PCBP2;RBM39;SNRPA1;SYMPK;FUS;HNRNPU;POLR2H;CPSF1;SRSF1;HNRNPA1;HNRNPD;RBM10;HNRNPA2B1;HNRNPK;PPP1R10;PABPN1;CPSF7;SRSF2;PRPF40A;DHX9;SNRPB;CPSF6;PPP1CA;SNRPF;SRSF6;PUF60;DHX15;HNRNPL;POLR2A;WDR33;HNRNPM;TCERG1;SF3B1;SRSF3;SNRPG;RBMX;CSTF1;POLR2D;SNRPD3;PCF11;CSTF2;SRSF11;CCAR1;HNRNPA3;SNRPN;SRSF7;SUGP1;SF3A2;RBM5;SRSF5;CSTF3;TRA2B;HNRNPH1;RBBP6;SRSF9;SNRPA;POLR2B;DDX46;PAPOLA
R-HSA-2990846	8.3017855268397e-08	5.97291621852098e-06	0.704975715167238	0.441635118153792	1.97845078903831	181	7020;8535;7421;8480;1786;6996;7153;10155;7022;10521;1107;51588;10401;1788;5905;9112;348995;1789;3190;55706;23468;9656;1616;5111;23165;6294;84733;3065;10499;51602;8243;55143;5987;25942;2099;1387;5885;23225;4193;7329;641;7150;9818;7158;7155;8365;10762;648;129401;23512;7690;57591;6612;6670;332;2033;79902;4928;142;8924;6045;23279;54780;1912;7021;672;5241;5371;7486;367;9641;5970;9631;5610;9688	completed	Reactome_preranked_GSEA_fallback	SUMOylation	188	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	TFAP2A;CBX4;VDR;RAE1;DNMT1;TDG;TOP2A;TRIM28;TFAP2C;DDX17;CHD3;PIAS4;PIAS3;DNMT3A;RANGAP1;MTA1;NUP43;DNMT3B;HNRNPK;NDC1;CBX5;MDC1;DAXX;PCNA;NUP205;SAFB;CBX2;HDAC1;NCOA2;NOP58;SMC1A;CDCA8;TRIM27;SIN3A;ESR1;CREBBP;RAD21;NUP210;MDM2;UBE2I;BLM;TOP1;NUP58;TP53BP1;TOP2B;H4C8;NUP50;BMI1;NUP35;SUZ12;ZNF131;MRTFA;SUMO3;SP3;BIRC5;EP300;NUP85;NUP98;PARP1;HERC2;RNF2;NUP160;NSMCE4A;PHC2;TFAP2B;BRCA1;PGR;PML;WRN;AR;IKBKE;RELA;NUP155;EIF2AK2;NUP93
R-HSA-2555396	8.06881975209326e-08	5.97291621852098e-06	0.704975715167238	0.423750147474757	1.93341591380451	207	55920;51433;92421;991;891;11130;55055;983;11065;3842;57082;9133;8815;64105;5905;348995;11004;9700;701;83540;7112;23047;55706;79019;79682;1058;23165;151246;79172;7277;10403;140735;8243;1104;55143;11243;29882;9735;147841;55839;5885;5518;22933;378708;23063;23592;7329;64682;9818;57405;7514;1778;129401;221496;113130;54820;5527;332;79902;4928;26271;6683;128866;51434;23279;25909	completed	Reactome_preranked_GSEA_fallback	Mitotic Metaphase and Anaphase	225	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RCC2;ANAPC5;CHMP4C;CDC20;CCNB1;ZWINT;ZWILCH;CDK1;UBE2C;TNPO1;KNL1;CCNB2;BANF1;CENPK;RANGAP1;NUP43;KIF2C;ESPL1;BUB1B;NUF2;TMPO;PDS5B;NDC1;CENPM;CENPU;CENPA;NUP205;SGO2;CENPO;TUBA4A;NDC80;DYNLL2;SMC1A;RCC1;CDCA8;PMF1;ANAPC2;KNTC1;SPC24;CENPN;RAD21;PPP2R1A;SIRT2;CENPS;WAPL;LEMD3;UBE2I;ANAPC1;NUP58;SPC25;XPO1;DYNC1H1;NUP35;LEMD2;CDCA5;NDE1;PPP2R5C;BIRC5;NUP85;NUP98;FBXO5;SPAST;CHMP4B;ANAPC7;NUP160;AHCTF1
R-HSA-68882	7.57228149343138e-08	5.97291621852098e-06	0.704975715167238	0.421623717633598	1.92304188681323	206	55920;51433;92421;991;891;11130;55055;983;11065;3842;57082;9133;8815;64105;5905;348995;11004;9700;701;83540;7112;23047;55706;79019;79682;1058;23165;151246;79172;7277;10403;140735;8243;1104;55143;11243;29882;9735;147841;55839;5885;5518;22933;378708;23063;23592;7329;64682;9818;57405;7514;1778;129401;221496;113130;54820;5527;332;79902;4928;6683;128866;51434;23279;25909	completed	Reactome_preranked_GSEA_fallback	Mitotic Anaphase	224	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RCC2;ANAPC5;CHMP4C;CDC20;CCNB1;ZWINT;ZWILCH;CDK1;UBE2C;TNPO1;KNL1;CCNB2;BANF1;CENPK;RANGAP1;NUP43;KIF2C;ESPL1;BUB1B;NUF2;TMPO;PDS5B;NDC1;CENPM;CENPU;CENPA;NUP205;SGO2;CENPO;TUBA4A;NDC80;DYNLL2;SMC1A;RCC1;CDCA8;PMF1;ANAPC2;KNTC1;SPC24;CENPN;RAD21;PPP2R1A;SIRT2;CENPS;WAPL;LEMD3;UBE2I;ANAPC1;NUP58;SPC25;XPO1;DYNC1H1;NUP35;LEMD2;CDCA5;NDE1;PPP2R5C;BIRC5;NUP85;NUP98;SPAST;CHMP4B;ANAPC7;NUP160;AHCTF1
R-HSA-68877	9.87444756923104e-08	6.74918491356942e-06	0.704975715167238	0.432473080688423	1.94538446274929	188	55920;991;891;11130;55055;8481;983;95681;4751;57082;9814;9133;10051;7840;64105;5905;348995;1453;11004;701;83540;23047;79019;29922;79682;80321;1058;151246;22897;11116;4957;79172;7277;10403;140735;9738;8243;55143;11243;22981;9735;23354;147841;55839;4926;5885;5518;378708;23063;9662;57405;7514;1778;10142;113130;54820;5527;332;79902;4928;121441;10733;64151;23279;25909	completed	Reactome_preranked_GSEA_fallback	Mitotic Prometaphase	206	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RCC2;CDC20;CCNB1;ZWINT;ZWILCH;OFD1;CDK1;CEP41;NEK2;KNL1;SFI1;CCNB2;SMC4;ALMS1;CENPK;RANGAP1;NUP43;CSNK1D;KIF2C;BUB1B;NUF2;PDS5B;CENPM;NME7;CENPU;CEP70;CENPA;SGO2;CEP164;CEP43;ODF2;CENPO;TUBA4A;NDC80;DYNLL2;CCP110;SMC1A;CDCA8;PMF1;NINL;KNTC1;HAUS5;SPC24;CENPN;NUMA1;RAD21;PPP2R1A;CENPS;WAPL;CEP135;SPC25;XPO1;DYNC1H1;AKAP9;CDCA5;NDE1;PPP2R5C;BIRC5;NUP85;NUP98;NEDD1;PLK4;NCAPG;NUP160;AHCTF1
R-HSA-9839923	1.3637396317053e-07	8.87729560257687e-06	0.690132458796796	0.356760882414568	1.72813395514026	361	6382;5094;6385;818;6627;4666;8189;2521;7706;4751;3192;5437;3838;29894;6426;3178;10421;27339;3184;10525;10921;8241;3181;54431;3190;23020;8349;4061;8106;79869;1616;6427;54623;64223;8357;1994;2923;8818;7317;1660;6628;11052;163;85236;8334;90701;55236;92815;6636;550;5034;6431;6185;24148;22827;51340;9775;8974;1665;1650;3191;3309;5430;3326;10084;55339;4670;2817;23451;123169;6428;5033;7329;283208;6637;27316;6184;6993;1477;253260;8365;7514;5433;5546;9416;64225;6634;3703;51585;1478;55696;9295;11100;55749;220988;1993;340061;79109;51729;6638;4318;60559;6432;57794;8175;201595;10189;8337;8737;10181;8347;5371;6430;1479;1973;811;1499;51645;23352;7415;51726;9641;7991	completed	Reactome_preranked_GSEA_fallback	Dengue Virus Infection	401	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SDC1;PCBP2;SDC4;CAMK2G;SNRPA1;NACA;SYMPK;FUS;TRIM25;NEK2;HNRNPU;POLR2H;KPNA2;CPSF1;SRSF1;HNRNPA1;CD2BP2;PRPF19;HNRNPD;HYOU1;RNPS1;RBM10;HNRNPA2B1;DNAJC10;HNRNPK;SNRNP200;H2BC21;LY6E;PABPN1;CPSF7;DAXX;SRSF2;PAF1;MLST8;H3C10;ELAVL1;PDIA3;DPM2;UBA1;DHX9;SNRPB;CPSF6;AP2B1;H2BC12;H2AC6;SEC11C;UBA6;H2AC25;SNRPF;AUP1;P4HB;SRSF6;RPN2;PRPF6;PUF60;CRNKL1;EIF4A3;P4HA2;DHX15;DDOST;HNRNPL;HSPA5;POLR2A;HSP90AB1;PQBP1;WDR33;HNRNPM;GPC1;SF3B1;LEO1;SRSF3;P4HA1;UBE2I;P4HA3;SNRPG;RBMX;RPN1;DYNLT1;CSTF1;RICTOR;H4C8;XPO1;POLR2D;PRCC;DDX23;ATL2;SNRPD3;STT3A;PCF11;CSTF2;RBM22;SRSF11;HNRNPUL1;CCAR1;HNRNPA3;ELAVL2;STING1;MAPKAP1;WBP11;SNRPN;MMP9;SPCS3;SRSF7;SUGP1;SF3A2;STT3B;ALYREF;H2AC18;RIPK1;RBM5;H2BC4;PML;SRSF5;CSTF3;EIF4A1;CALR;CTNNB1;PPIL1;UBR4;VCP;DNAJB11;IKBKE;TUSC3
R-HSA-373076	2.36815643336879e-07	1.47148629291597e-05	0.690132458796796	-0.410751037929921	-1.78957019340705	301	4828;153;51554;8843;1901;154;3973;338557;151306;4889;64805;9934;552;301;1910;150;5179;148;5737;3579;5733;57007;1902;2357;10316;2852;1880;6387;3357;6347;60675;5732;3062;10161;1814;4852;6375;2864;5734;4922;56670;728;3269;5173;9718;128674;9002;3640;5995;117579;6865;3354;4543;6360;624;10692;1269;84109;147;185;7201;170589;6372;10022;53829;2532;6374;6357;1906;257313;3356;5731;122042;1240;719;718;5443;84432;6866;6346;2925;4544;9890;3361;134;4161;183;4987;6351	completed	Reactome_preranked_GSEA_fallback	Class A/1 (Rhodopsin-like receptors)	337	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	NMB;ADRB1;ACKR4;HCAR3;S1PR1;ADRB2;LHCGR;FFAR4;GPBAR1;NPY5R;P2RY12;P2RY14;AVPR1A;ANXA1;EDNRB;ADRA2A;PENK;ADRA1A;PTGFR;CXCR2;PTGER3;ACKR3;LPAR1;FPR1;NMUR1;GPER1;GPR183;CXCL12;HTR2B;CCL2;PROK2;PTGER2;HCRTR2;LPAR6;DRD3;NPY;XCL1;FFAR1;PTGER4;NTS;SUCNR1;C5AR1;HRH1;PDYN;ECE2;PROKR2;F2RL3;INSL3;RGR;RLN3;TACR2;HTR1E;MTNR1A;CCL16;BDKRB2;RRH;CNR2;QRFPR;ADRA1B;AGTR1;TRHR;GPHA2;CXCL6;INSL5;P2RY13;ACKR1;CXCL5;CCL13;EDN1;UTS2B;HTR2A;PTGER1;RXFP2;CMKLR1;C3AR1;C3;POMC;PROK1;TAC3;CCL1;GRPR;MTNR1B;PLPPR4;HTR5A;ADORA1;MC5R;AGT;OPRL1;CCL4
R-HSA-69473	2.49343244661656e-07	1.48196615414123e-05	0.674962860011025	0.547430888371754	2.1621812905436	83	2810;891;580;983;80010;51588;7465;890;3014;84126;8349;5983;83695;9656;1763;5984;85236;5883;116028;641;83990;7158;8365;11200;7156;7529;144715;5810;8924;8347;672;7468;4361;7486;9025;5932;7533	completed	Reactome_preranked_GSEA_fallback	G2/M DNA damage checkpoint	96	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SFN;CCNB1;BARD1;CDK1;RMI1;PIAS4;WEE1;CCNA2;H2AX;ATRIP;H2BC21;RFC3;RHNO1;MDC1;DNA2;RFC4;H2BC12;RAD9A;RMI2;BLM;BRIP1;TP53BP1;H4C8;CHEK2;TOP3A;YWHAB;RAD9B;RAD1;HERC2;H2BC4;BRCA1;NSD2;MRE11;WRN;RNF8;RBBP8;YWHAH
R-HSA-9675136	4.11234687566273e-07	2.24863127161238e-05	0.674962860011025	0.67468720656717	2.32641719325949	39	580;80010;10635;84126;5983;83695;1763;5984;5883;5888;116028;641;83990;7156;144715;5810;672;79728;4361;7486;5932	completed	Reactome_preranked_GSEA_fallback	Diseases of DNA Double-Strand Break Repair	41	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;RMI1;RAD51AP1;ATRIP;RFC3;RHNO1;DNA2;RFC4;RAD9A;RAD51;RMI2;BLM;BRIP1;TOP3A;RAD9B;RAD1;BRCA1;PALB2;MRE11;WRN;RBBP8
R-HSA-9701190	4.11234687566273e-07	2.24863127161238e-05	0.674962860011025	0.67468720656717	2.32641719325949	39	580;80010;10635;84126;5983;83695;1763;5984;5883;5888;116028;641;83990;7156;144715;5810;672;79728;4361;7486;5932	completed	Reactome_preranked_GSEA_fallback	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	41	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;RMI1;RAD51AP1;ATRIP;RFC3;RHNO1;DNA2;RFC4;RAD9A;RAD51;RMI2;BLM;BRIP1;TOP3A;RAD9B;RAD1;BRCA1;PALB2;MRE11;WRN;RBBP8
R-HSA-9842860	4.28651553467683e-07	2.25371797534739e-05	0.674962860011025	0.483498372642445	1.99741179008939	114	5928;1108;6599;10155;1107;162967;22880;1788;9112;86;3014;23468;8349;26039;10919;9422;8357;85236;9869;3065;8334;25799;10793;54815;6603;7329;8289;8365;81931;79862;7700;5931;5977;7581;91661;90075;8337;7767;8347	completed	Reactome_preranked_GSEA_fallback	Regulation of endogenous retroelements	144	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;CHD4;SMARCC1;TRIM28;CHD3;ZNF320;MORC2;DNMT3A;MTA1;ACTL6A;H2AX;CBX5;H2BC21;SS18L1;EHMT2;ZNF264;H3C10;H2BC12;SETDB1;HDAC1;H2AC6;ZNF324;ZNF273;GATAD2A;SMARCD2;UBE2I;ARID1A;H4C8;ZNF93;ZNF669;ZNF141;RBBP7;DPF2;ZNF33A;ZNF765;ZNF30;H2AC18;ZNF224;H2BC4
R-HSA-211945	6.28092489993815e-07	3.18000901415387e-05	0.659444398037935	-0.542188988637583	-2.05964270995784	96	126;125;216;64757;13;124;2327;55902;4128;8639;10858;2328;217;113612;56603;5740;128;80777;1727;1585;670;2052;314;2230;1562;54905;54996;218;1583;23491;4835;405;1580;8648;130;5443;8824;1565;131;54498;2326;1584;285440	completed	Reactome_preranked_GSEA_fallback	Phase I - Functionalization of compounds	106	normal_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	ADH1C;ADH1B;ALDH1A1;MTARC1;AADAC;ADH1A;FMO2;ACSS2;MAOA;AOC3;CYP46A1;FMO3;ALDH2;CYP2U1;CYP26B1;PTGIS;ADH5;CYB5B;CYB5R3;CYP11B2;BPHL;EPHX1;AOC2;FDX1;CYP2C18;CYP2W1;MTARC2;ALDH3A1;CYP11A1;CES3;NQO2;ARNT;CYP4B1;NCOA1;ADH6;POMC;CES2;CYP2D6;ADH7;SMOX;FMO1;CYP11B1;CYP4V2
R-HSA-606279	8.65935783557996e-07	3.9457807204126e-05	0.659444398037935	0.597893445940867	2.17377996647911	53	5928;57082;64105;3014;79019;8349;79682;201254;1058;79172;55355;85236;8334;55839;378708;51773;8365;54069;8607;5931;387103;8337;8347;23421	completed	Reactome_preranked_GSEA_fallback	Deposition of new CENPA-containing nucleosomes at the centromere	73	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;KNL1;CENPK;H2AX;CENPM;H2BC21;CENPU;CENPX;CENPA;CENPO;HJURP;H2BC12;H2AC6;CENPN;CENPS;RSF1;H4C8;MIS18A;RUVBL1;RBBP7;CENPW;H2AC18;H2BC4;ITGB3BP
R-HSA-774815	8.65935783557996e-07	3.9457807204126e-05	0.659444398037935	0.597893445940867	2.17377996647911	53	5928;57082;64105;3014;79019;8349;79682;201254;1058;79172;55355;85236;8334;55839;378708;51773;8365;54069;8607;5931;387103;8337;8347;23421	completed	Reactome_preranked_GSEA_fallback	Nucleosome assembly	73	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;KNL1;CENPK;H2AX;CENPM;H2BC21;CENPU;CENPX;CENPA;CENPO;HJURP;H2BC12;H2AC6;CENPN;CENPS;RSF1;H4C8;MIS18A;RUVBL1;RBBP7;CENPW;H2AC18;H2BC4;ITGB3BP
R-HSA-5693538	8.51718510158804e-07	3.9457807204126e-05	0.659444398037935	0.478018063578507	2.00506416784164	123	580;5424;80010;10635;51588;63979;3980;890;3014;84126;8349;5983;83695;5531;9656;5427;5111;348654;1763;80198;2237;5984;5426;85236;5883;5888;116028;197342;7329;641;1017;7515;83990;7158;8365;7156;144715;5810;142;8924;6047;8347;672;79728;7468;4361;7486;9025;5932	completed	Reactome_preranked_GSEA_fallback	Homology Directed Repair	140	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;POLD1;RMI1;RAD51AP1;PIAS4;FIGNL1;LIG3;CCNA2;H2AX;ATRIP;H2BC21;RFC3;RHNO1;PPP4C;MDC1;POLE2;PCNA;GEN1;DNA2;MUS81;FEN1;RFC4;POLE;H2BC12;RAD9A;RAD51;RMI2;EME2;UBE2I;BLM;CDK2;XRCC1;BRIP1;TP53BP1;H4C8;TOP3A;RAD9B;RAD1;PARP1;HERC2;RNF4;H2BC4;BRCA1;PALB2;NSD2;MRE11;WRN;RNF8;RBBP8
R-HSA-2500257	9.00793065841918e-07	3.97220684195452e-05	0.659444398037935	0.48401672921566	2.01125018717083	115	55920;991;891;11130;55055;983;57082;9133;64105;5905;348995;11004;701;83540;23047;79019;79682;1058;151246;79172;7277;10403;140735;8243;55143;11243;9735;147841;55839;5885;5518;378708;23063;57405;7514;1778;113130;54820;5527;332;79902;4928	completed	Reactome_preranked_GSEA_fallback	Resolution of Sister Chromatid Cohesion	129	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RCC2;CDC20;CCNB1;ZWINT;ZWILCH;CDK1;KNL1;CCNB2;CENPK;RANGAP1;NUP43;KIF2C;BUB1B;NUF2;PDS5B;CENPM;CENPU;CENPA;SGO2;CENPO;TUBA4A;NDC80;DYNLL2;SMC1A;CDCA8;PMF1;KNTC1;SPC24;CENPN;RAD21;PPP2R1A;CENPS;WAPL;SPC25;XPO1;DYNC1H1;CDCA5;NDE1;PPP2R5C;BIRC5;NUP85;NUP98
R-HSA-9843940	1.3052014889154e-06	5.40669828893138e-05	0.643551836150722	0.532647793057025	2.09500596990752	80	5928;1108;10155;1107;162967;9112;3014;23468;8349;9422;8357;85236;9869;3065;8334;25799;10793;54815;7329;8365;81931;79862;7700;5931;7581;91661;90075;8337;7767;8347	completed	Reactome_preranked_GSEA_fallback	Regulation of endogenous retroelements by KRAB-ZFP proteins	107	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;CHD4;TRIM28;CHD3;ZNF320;MTA1;H2AX;CBX5;H2BC21;ZNF264;H3C10;H2BC12;SETDB1;HDAC1;H2AC6;ZNF324;ZNF273;GATAD2A;UBE2I;H4C8;ZNF93;ZNF669;ZNF141;RBBP7;ZNF33A;ZNF765;ZNF30;H2AC18;ZNF224;H2BC4
R-HSA-3700989	1.30175906707292e-06	5.40669828893138e-05	0.643551836150722	0.346376290450047	1.66879588900676	338	5928;2810;55215;9134;1108;2177;891;10848;79837;580;983;80010;5437;1107;6874;835;5170;4343;55571;890;22974;27166;9125;84126;94241;5983;144455;83695;10919;4194;10769;9656;7994;1616;5111;84289;64223;1763;5984;904;7469;3065;5883;6873;905;7874;54815;116028;6749;1387;5518;5430;6882;4849;25920;4193;9997;64769;2936;80196;55367;54971;641;1017;79733;1025;1869;1643;5366;83990;253260;51616;11200;57690;5433;1874;7156;57472;7862;51755;55240;7529;144715;6908;147923;5810;5931;6829;79109;5527;332;2033;1345;2068;8851;6878;8621;1020;26013;10498;672;4361;5371;7486;79813;5932;5933;8445;207;153129;7249;7001;55835;387893;7533;2968	completed	Reactome_preranked_GSEA_fallback	Transcriptional Regulation by TP53	348	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	RBBP4;SFN;FANCI;CCNE2;CHD4;FANCD2;CCNB1;PPP1R13L;PIP4K2C;BARD1;CDK1;RMI1;POLR2H;CHD3;TAF4;CASP2;PDPK1;MOV10;CNOT11;CCNA2;TPX2;PRELID1;CNOT9;ATRIP;TP53INP1;RFC3;E2F7;RHNO1;EHMT2;MDM4;PLK2;MDC1;KAT6A;DAXX;PCNA;ING5;MLST8;DNA2;RFC4;CCNT1;NELFA;HDAC1;RAD9A;TAF2;CCNT2;USP7;GATAD2A;RMI2;SSRP1;CREBBP;PPP2R1A;POLR2A;TAF11;CNOT3;NELFB;MDM2;SCO2;MEAF6;GSR;RNF34;PIDD1;BANP;BLM;CDK2;E2F8;CDK9;E2F1;DDB2;PMAIP1;BRIP1;RICTOR;TAF9B;CHEK2;TNRC6C;POLR2D;E2F4;TOP3A;CNOT6;BRPF1;CDK12;STEAP3;YWHAB;RAD9B;TBP;ZNF420;RAD1;RBBP7;SUPT5H;MAPKAP1;PPP2R5C;BIRC5;EP300;COX6C;ERCC2;CDK5R1;TAF6;CDK13;CDK5;L3MBTL1;CARM1;BRCA1;MRE11;PML;WRN;EHMT1;RBBP8;RBL1;DYRK2;AKT1;SLC38A9;TSC2;PRDX2;CPAP;KMT5A;YWHAH;GTF2H4
R-HSA-9675135	1.50464597644352e-06	6.04956191117143e-05	0.643551836150722	0.612510490100631	2.17956589939178	48	580;80010;10635;84126;5983;83695;1763;5984;4913;5883;5888;116028;641;83990;7156;144715;5810;672;79728;2956;4361;7486;5932	completed	Reactome_preranked_GSEA_fallback	Diseases of DNA repair	51	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;RMI1;RAD51AP1;ATRIP;RFC3;RHNO1;DNA2;RFC4;NTHL1;RAD9A;RAD51;RMI2;BLM;BRIP1;TOP3A;RAD9B;RAD1;BRCA1;PALB2;MSH6;MRE11;WRN;RBBP8
R-HSA-5693579	1.56944477797524e-06	6.1298028899776e-05	0.643551836150722	0.636020098211948	2.2171163735433	41	580;80010;10635;84126;5983;83695;1763;5984;5883;5888;116028;641;83990;7156;144715;5810;672;79728;4361;7486;5932	completed	Reactome_preranked_GSEA_fallback	Homologous DNA Pairing and Strand Exchange	43	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	BARD1;RMI1;RAD51AP1;ATRIP;RFC3;RHNO1;DNA2;RFC4;RAD9A;RAD51;RMI2;BLM;BRIP1;TOP3A;RAD9B;RAD1;BRCA1;PALB2;MRE11;WRN;RBBP8
R-HSA-3108214	1.73289801522907e-06	6.58019885227261e-05	0.643551836150722	0.545741102468589	2.11768118717306	75	8535;8480;6996;51588;348995;55706;9656;23165;84733;8243;5885;23225;7329;641;9818;10762;648;129401;6612;79902;4928;142;8924;6045;23279;54780;1912;672;5371;7486;9631;9688;7518	completed	Reactome_preranked_GSEA_fallback	SUMOylation of DNA damage response and repair proteins	77	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CBX4;RAE1;TDG;PIAS4;NUP43;NDC1;MDC1;NUP205;CBX2;SMC1A;RAD21;NUP210;UBE2I;BLM;NUP58;NUP50;BMI1;NUP35;SUMO3;NUP85;NUP98;PARP1;HERC2;RNF2;NUP160;NSMCE4A;PHC2;BRCA1;PML;WRN;NUP155;NUP93;XRCC4
R-HSA-69481	1.83748911466889e-06	6.78877735068209e-05	0.643551836150722	0.451839897199895	1.93837291838028	140	2810;891;4171;580;983;80010;9133;51588;7465;4999;890;3014;84126;8349;5983;83695;9656;1763;5984;85236;8317;10926;4176;5883;116028;993;641;1017;5001;83990;7158;55388;8365;11200;4173;7156;7529;144715;5810;8924;4174;8347;672;7468;4361;7486;9025;5932;4172;7533	completed	Reactome_preranked_GSEA_fallback	G2/M Checkpoints	156	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	SFN;CCNB1;MCM2;BARD1;CDK1;RMI1;CCNB2;PIAS4;WEE1;ORC2;CCNA2;H2AX;ATRIP;H2BC21;RFC3;RHNO1;MDC1;DNA2;RFC4;H2BC12;CDC7;DBF4;MCM7;RAD9A;RMI2;CDC25A;BLM;CDK2;ORC5;BRIP1;TP53BP1;MCM10;H4C8;CHEK2;MCM4;TOP3A;YWHAB;RAD9B;RAD1;HERC2;MCM5;H2BC4;BRCA1;NSD2;MRE11;WRN;RNF8;RBBP8;MCM3;YWHAH
R-HSA-157579	2.09633210494083e-06	7.54127891435294e-05	0.627256739718528	0.499758312717676	2.00942602184294	92	63922;3978;5424;5437;55164;10856;890;1736;3014;8349;5983;1616;5111;25913;1763;2237;5984;85236;8334;54433;5430;641;1017;8365;5433;8607;55291;23243;55651;8337;65057;8347;55135;7486;5558;3020;7013	completed	Reactome_preranked_GSEA_fallback	Telomere Maintenance	112	cancer_up	P1 cancer-minus-normal moderated t	20357	0	1	reactome.db_1.95.0__fgsea_1.36.2	CHTF18;LIG1;POLD1;POLR2H;SHQ1;RUVBL2;CCNA2;DKC1;H2AX;H2BC21;RFC3;DAXX;PCNA;POT1;DNA2;FEN1;RFC4;H2BC12;H2AC6;GAR1;POLR2A;BLM;CDK2;H4C8;POLR2D;RUVBL1;PPP6R3;ANKRD28;NHP2;H2AC18;ACD;H2BC4;WRAP53;WRN;PRIM2;H3-3A;TERF1
