probe_id	entrez_count	mapped_entrez_ids	probe_variance	pooled_median_expression	is_constant	is_affx_control	suffix_class	mapping_status	primary_eligible	many_probes_per_gene
1552610_a_at	1	3716	0.889192815329499	4.757325542	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552611_a_at	1	3716	0.551777786178831	5.420325948	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552612_at	1	56990	0.241930428399403	2.40964308	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552613_s_at	1	56990	0.383171011949118	3.410032445	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552615_at	1	32	1.22351135535188	4.696567954	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552616_a_at	1	32	1.93753089017835	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552617_a_at	1	64326	0.644664284090425	3.77214023	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552618_at	1	10228	0.504536161855064	5.560719756	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552619_a_at	1	54443	0.615231736090938	2.401929962	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552620_at	1	163778	0.0725309427034106	2.313039373	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552621_at	2	246721;548644	1.01133593570884	7.003687475	FALSE	FALSE	at	one_to_many	FALSE	FALSE
1552622_s_at	4	246721;441259;5383;548644	1.36597153051208	6.155902801	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
1552623_at	1	84941	0.647334955399483	2.990427101	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552625_a_at	1	51095	0.136633472197687	2.361569766	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552626_a_at	1	81615	0.925976906668527	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552627_a_at	1	394	0.123946647193065	2.363626294	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552628_a_at	1	64224	0.737397171125387	7.245874775	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552629_a_at	1	23210	0.00145470814634395	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552630_a_at	1	10847	0.0528809097495592	2.3130051	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552631_a_at	1	9064	0.016028567799308	2.347971165	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552632_a_at	1	22901	1.61267736948931	3.763515024	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552633_at	1	94039	0.212425447800568	4.260211765	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552634_a_at	1	94039	0.67798953943172	3.172704847	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552637_at	1	5781	0.000663022952781174	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552639_at	1	113730	0.871808938268113	2.31450039	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552641_s_at	2	55210;83858	0.195268583252988	2.887337821	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
1552643_at	1	199777	0.827262785728936	3.971667739	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552644_a_at	1	80012	0.214271156618437	2.933074978	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552646_at	1	3590	0.052247742961588	2.3876576	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552648_a_at	1	8797	0.245000078810039	2.709956452	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552649_a_at	2	100529207;117584	0.0029562872820065	2.312811642	FALSE	FALSE	a_at	one_to_many	FALSE	FALSE
1552651_a_at	2	100529207;117584	0.061338292923384	2.424932699	FALSE	FALSE	a_at	one_to_many	FALSE	FALSE
1552652_at	1	89781	0.136612832861374	5.167357565	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552656_s_at	1	127933	0.0417451624285431	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552657_a_at	1	84203	0.0340248661353615	2.333901715	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552658_a_at	1	89795	0.221253613500092	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552660_a_at	1	55322	0.0192779728057664	2.313422166	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552661_at	1	56099	0.0187386950704026	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552662_a_at	1	56099	0.000393786304441092	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552663_a_at	1	23085	0.0117272990206029	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552664_at	1	201163	0.864471254214538	7.774105098	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552665_at	1	84989	0.309294948069129	2.635888557	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552666_a_at	1	57554	0.0103767314484317	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552667_a_at	1	10044	0.106087100627121	2.53715523	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552669_at	1	79660	0.0271634237293335	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552670_a_at	1	79660	0.0445305192513814	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552671_a_at	1	84679	0.339426067137513	2.433271769	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552672_a_at	1	3321	5.43206382160622e-05	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552673_at	1	222546	0.277639326593826	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552674_at	1	116093	0.0428834775069689	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552675_at	1	150353	0.0105736802340387	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552676_at	1	114131	0.0779506011715306	2.448474618	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552677_a_at	1	23181	0.00506828122071293	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552678_a_at	1	57646	0.153814846745826	2.544865399	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552680_a_at	1	57082	0.106977915834035	2.335339033	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552682_a_at	1	57082	0.058643825042021	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552684_a_at	1	123228	0.00223945342179327	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552685_a_at	1	29841	0.0251964253163889	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552686_at	1	140894	0.0298143415460892	2.327894938	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552687_a_at	1	140894	0.00363581343455044	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552689_at	1	57524	0.743992375805642	4.061284007	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552690_a_at	1	93589	0.0144324390352442	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552691_at	1	115761	0.322877491868899	2.327467171	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552693_at	1	115761	0.00148802795135522	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552694_at	1	114134	0.0464688461988027	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552695_a_at	1	114134	0.279828728486632	2.444198301	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552696_at	1	123606	0.0407243483553739	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552698_at	1	113691	0.0254808261236128	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552701_a_at	1	114769	1.7163420432347	6.255492823	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552703_s_at	2	114769;834	1.9080429287501	4.715583199	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
1552705_at	1	142679	0.0730619521896399	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552708_a_at	1	142679	0.0274942867434949	2.316858025	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552711_a_at	1	124637	0.704767415887709	6.158366805	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552712_a_at	1	23057	0.36348437668764	2.318603434	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552713_a_at	1	6521	0.046891011003696	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552714_at	1	200407	0.0193174732263811	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552715_a_at	1	59350	0.0054056078221219	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552716_at	1	79925	0.265936719657773	4.287398386	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552717_s_at	2	645455;9859	0.0909839608481351	2.312811642	FALSE	FALSE	s_at	one_to_many	FALSE	FALSE
1552718_at	1	92675	0.0168152182957364	2.313815248	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552719_at	1	113201	0.905483671675387	4.536840566	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552721_a_at	1	2246	0.529595793347331	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552722_at	1	10777	0.0144768281272824	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552724_at	1	158800	1.14944898470695	2.41029169	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552725_s_at	1	170691	0.0819069679325926	2.386642607	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552726_at	1	170691	0.0669608353654571	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552727_s_at	1	170691	0.678410361346347	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552729_at	1	84973	0.171938840956997	3.360936596	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552730_at	1	50846	0.043813358197914	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552731_at	1	137735	0.0081294360927087	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552732_at	1	137735	0.0816251289770403	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552733_at	1	122773	1.05458694211404	6.146805366	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552734_at	1	253260	0.0448579551058851	2.320579139	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552735_at	1	56111	1.64072023852775	4.447266446	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552736_a_at	1	81832	0.151681942567532	2.342157069	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552737_s_at	1	11060	0.0693884541980114	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552738_a_at	1	54879	0.174956526483316	2.600105254	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552739_s_at	1	54879	0.420669996411065	2.37022559	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552740_at	1	150590	0.0875172927848202	2.731860747	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552742_at	1	131096	0.555632349629778	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552743_at	1	23263	5.8921407425009e-05	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552745_at	1	133482	0.0764365023565559	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552747_a_at	1	151649	0.0542000362730882	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552749_a_at	1	147700	0.224217022910333	3.576802058	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552750_at	1	117286	0.0028801003494369	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552751_a_at	1	117286	0.21476799070823	2.538153559	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552752_a_at	1	253559	0.169332921918226	2.321296977	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552754_a_at	1	253559	1.22752511885276	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552755_at	1	157983	0.272082602045869	2.333328783	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552757_s_at	1	157983	0.0130371598413271	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552758_at	1	9734	0.00454345607201277	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552760_at	1	9734	0.112986054560843	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552761_at	1	162515	0.10226172019729	2.448481589	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552763_at	1	91147	0.0147873127270202	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552765_x_at	1	91147	0.017310417959032	2.312811642	FALSE	FALSE	x_at	cross_hybridizing_x_at	FALSE	FALSE
1552766_at	1	90161	0.0199402550427353	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552767_a_at	1	90161	4.46710952818998	5.252173023	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552768_at	1	84254	0.0113298002300205	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552769_at	1	90589	0.0383530560275187	2.323859061	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552770_s_at	1	147837	0.232591343054399	2.82355035	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
1552771_a_at	1	286826	0.00435309735806308	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552772_at	1	338339	0.0175842645015799	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552773_at	1	338339	0.00534022920020987	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552774_a_at	1	9481	0.165908257309724	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552775_at	1	222545	0.016592613477868	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552777_a_at	1	135250	0.00124389112683384	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552779_a_at	1	204962	0.0281471363407936	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552782_at	1	204962	0.0405426902457659	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552783_at	1	147687	0.138277595659301	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552785_at	1	163115	0.183408445688052	2.314867974	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552787_at	1	92797	0.164044261549739	2.583801962	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552788_a_at	1	92797	0.0254107171892801	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552789_at	1	7095	1.26440385787359	3.395293857	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552790_a_at	1	7095	1.72742950494641	6.140174152	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552791_a_at	1	10345	0.043617063738108	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552792_at	1	122809	0.0126534195028846	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552793_at	1	286122	0.0502982958545631	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552794_a_at	1	284306	0.136845222749694	2.441174281	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552796_a_at	1	6492	0.00348572711661803	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552797_s_at	1	150696	4.38710625011038	10.15204381	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552798_a_at	1	7099	0.369891562357277	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552799_at	1	203062	0.00350666579916109	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552800_at	1	83451	0.0514911490568761	2.321010545	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552801_at	1	92291	0.147458316737709	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552803_a_at	1	3925	0.0118029850700431	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552804_a_at	1	114609	0.00699860974971368	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552806_a_at	1	89790	0.0961644630930328	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552807_a_at	1	89790	1.53287285533535	3.686257696	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552808_at	1	92949	0.00757029755701164	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552809_at	1	5992	0.0279456711621548	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552811_at	1	117166	0.00201128775979953	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552812_a_at	1	29843	0.077646562237325	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552813_at	1	136259	0.0472102122270632	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552814_a_at	1	136259	0.028731794156732	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552816_at	1	158046	0.049609350993532	2.313209205	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552818_a_at	1	680	0	2.312811642	TRUE	FALSE	a_at	constant	FALSE	FALSE
1552819_at	0	NA	0.0107036816763826	2.312811642	FALSE	FALSE	at	unmapped	FALSE	FALSE
1552822_at	1	54495	0.224114740945497	2.328310995	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552825_at	1	252884	0.243240287749496	2.715510905	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552826_at	1	115111	0.0484147461850771	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552827_s_at	1	115111	0.0488467559722525	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552828_at	1	112574	0.000187626251557045	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552829_at	0	NA	0.512680525178831	2.719430977	FALSE	FALSE	at	unmapped	FALSE	FALSE
1552830_at	1	162517	0.059979213571882	2.312911067	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552833_at	1	192134	0.0147444497790207	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552834_at	1	192134	0.0841333827884544	2.811436158	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552835_at	1	163486	0.15338436451132	2.317106184	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552836_at	1	285267	0.00031926792418504	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552837_at	1	22858	0.00829009409550414	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552839_at	1	161142	0.022415099702196	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552841_s_at	1	79370	0.00779276170959478	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552842_at	1	266722	0.0211703341283466	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552843_at	1	10861	0.0286755159785645	2.339755859	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552845_at	1	24146	0.096717548604145	2.454137475	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552846_s_at	1	115273	0.689070057530089	3.210071772	FALSE	FALSE	s_at	primary_eligible	TRUE	FALSE
1552848_a_at	1	139411	1.79686542119933	2.55001287	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552849_at	1	130951	0.0133405522662842	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552851_at	1	201516	0.00877306108908046	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552852_a_at	1	201516	0.0277229932970781	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552853_at	1	127731	0.160988275936148	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552854_a_at	1	127731	0.00221980710322015	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552856_at	1	197196	0.00473929222434557	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552857_a_at	1	3362	0.000809736771911515	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552858_at	1	158809	0.00732461835636073	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552860_at	3	100506888;162699;728929	0.0496722732071015	2.312811642	FALSE	FALSE	at	one_to_many	FALSE	FALSE
1552862_at	1	284618	0.362647328582356	2.813651199	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552863_a_at	1	59285	0.0539805942060979	2.317651034	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552865_a_at	1	160492	0.0046191198965828	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552867_at	0	NA	0.253323640544377	2.386006505	FALSE	FALSE	at	unmapped	FALSE	FALSE
1552868_at	1	148046	0.0451369493903111	2.576060809	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552870_s_at	1	126859	0.124263695343191	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552872_at	1	80161	0.127213629193099	3.271030299	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552873_s_at	1	80161	0.0132979723267046	2.312811642	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552875_a_at	1	131450	0.012739504011345	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552876_at	1	114042	0.0896575490833157	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552877_s_at	1	114042	0.0126843057839963	2.317891224	FALSE	FALSE	s_at	primary_eligible	TRUE	TRUE
1552878_at	1	220202	0.00226275975813373	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552879_a_at	1	220202	0.0164130900019806	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552880_at	1	89866	0.0193961216786951	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552882_a_at	1	139285	0.0568308507831742	2.323667848	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552884_at	1	157848	0.00575914135735342	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552885_a_at	1	157848	0.0302315255428128	2.527164001	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552887_at	1	219793	0.0699545888706648	2.315502331	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552889_a_at	1	90332	0.265983756061506	5.623952086	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552890_a_at	1	57010	0.0765930198732581	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552892_at	1	115650	0.0831610985697458	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552893_at	1	94032	4.43608615560251e-05	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552895_a_at	1	149992	0.0498618829764065	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	FALSE
1552897_a_at	1	170850	0.0676369048648058	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552898_a_at	1	170850	0.00750936010554029	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552899_at	1	154089	0.13101679738696	2.376684481	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552900_a_at	1	154089	0.0040723256147683	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552902_a_at	1	93986	0.0016984012181822	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552903_at	1	124872	0.0440668356690406	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552904_at	1	81832	0.00342924213752142	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552906_at	1	158521	0.0574962039011607	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552908_at	1	148823	0.0238256852982314	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552910_at	1	114132	0.216548640503027	2.321809504	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552911_at	1	114132	0.0126613271123844	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552912_a_at	1	149233	0.067647640194052	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552913_at	1	286514	0.00364039151005629	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552914_a_at	1	80381	0.0160268097260689	2.408134745	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552915_at	1	282616	0.043798121208036	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552917_at	1	282618	0.0561667337389637	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552919_at	1	132989	0.00347328876127805	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	FALSE
1552921_a_at	1	63979	0.0622761008779172	2.336385796	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552922_at	1	22999	0.0704456660140639	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552923_a_at	1	57605	0.0252068326632063	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552924_a_at	1	57605	0.000604756673855466	2.312811642	FALSE	FALSE	a_at	primary_eligible	TRUE	TRUE
1552925_at	1	57575	0.00563108764360448	2.312811642	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
1552927_at	1	257397	0.0771091893199735	2.620036034	FALSE	FALSE	at	primary_eligible	TRUE	TRUE
